,微博用户名,发布时间,微博链接,微博内容,认证标志,转发数,评论数,点赞数,
9051,蓝色幺鸡切尔西,08月20日 18:34,//weibo.com/7164996040/M1VUW7gye?refer_flag=1001030103_,#重庆涪陵区南川区山火明火已全部扑灭#太好了，终于不用以这种方式看见直升机了 ?,yellow,0,0,1,40
9052,南阳政法,08月20日 18:33,//weibo.com/5489421971/M1VUCzO3L?refer_flag=1001030103_,【#重庆涪陵区南川区山火明火已全部扑灭#】#重庆涪陵区南川区4起山火无人员伤亡#8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。经初步清理统计，涪陵区两起山火预估过火面积约500亩和300亩，起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区两起山火预估过火面积约55亩和75亩，起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。目前，当地救援人员正在进行余火烟点清除和巡查观测，防止火灾复燃。（央视新闻客户端） 收起d,blue,0,1,1,265
9053,浮云月中M,08月20日 18:33,//weibo.com/2691248474/M1VUxdwsG?refer_flag=1001030103_,边关月#重庆涪陵区南川区山火明火已全部扑灭#火被扑灭，没有人员伤亡是非常好的消息，最好还是下一场及时雨吧，这样能够减少旱情也能降降温。 ?,yellow,0,0,1,70
9054,Gunilla147,08月20日 18:33,//weibo.com/5131418147/M1VUlpm9n?refer_flag=1001030103_,#重庆涪陵区南川区山火明火已全部扑灭#  没有人受伤就好 ?,None,0,0,0,30
9055,Victoria-farewell,08月20日 18:32,//weibo.com/1153483460/M1VUgFylw?refer_flag=1001030103_,#重庆涪陵区南川区山火明火已全部扑灭#辛苦了，千万不要再复燃了 ?,None,0,0,1,33
9056,-四分三十三秒-,08月20日 18:32,//weibo.com/5307012945/M1VUg7t6V?refer_flag=1001030103_,【重庆涪陵区南川区山火明火已全部扑灭】8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。 ?,gold,25,49,406,78
9057,三岁idaytoy,08月20日 18:32,//weibo.com/5249370486/M1VU5889q?refer_flag=1001030103_,#重庆涪陵区南川区山火明火已全部扑灭#终于！ 来波雨吧 ?,yellow,0,0,1,29
9058,重庆地产视野,08月20日 18:31,//weibo.com/2802524202/M1VTD3S37?refer_flag=1001030103_,#重庆涪陵区南川区山火明火已全部扑灭#太好了，终于碰面了，希望没有人员伤亡，前线的战士们你们辛苦了。我看了一下整体的画面，整皮山好像都有点糟糕了，有点光秃秃的样子了，看来需要一段时间才能恢复了。但我相信大自然的力量是非常强大的，很快就能够绿油油的一片。 ?,yellow,0,0,0,128
9059,法治网,08月20日 18:30,//weibo.com/2087875965/M1VTlDLvB?refer_flag=1001030103_,【#重庆涪陵区南川区山火明火已全部扑灭#】#重庆涪陵区南川区4起山火无人员伤亡#8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。经初步清理统计，涪陵区两起山火预估过火面积约500亩和300亩，起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区两起山火预估过火面积约55亩和75亩，起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。目前，当地救援人员正在进行余火烟点清除和巡查观测，防止火灾复燃。（央视新闻客户端）@中国新闻网 收起d,blue,0,0,3,271
9060,山东消防,08月20日 18:30,//weibo.com/3605364617/M1VT7a8W2?refer_flag=1001030103_,【#重庆涪陵南川山火起火原因查明#】重庆4起山火明火先后于8月19日13时、17时，8月20日8时、8时10分被全部扑灭，无人员伤亡。涪陵区起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。（华龙网）L红星视频的微博视频 收起d,blue,4,9,20,161
9061,yoyo再相遇,08月20日 18:30,//weibo.com/7410135986/M1VT6j6ZX?refer_flag=1001030103_,#重庆涪陵区南川区山火明火已全部扑灭#太好了，这几天看着直升机在我们这飞来飞去终于扑灭了无人员伤亡就好 ?,None,0,0,1,53
9062,安庆消防,08月20日 18:29,//weibo.com/3271855184/M1VSIjG9W?refer_flag=1001030103_,【#重庆涪陵南川山火起火原因查明#】重庆4起山火明火先后于8月19日13时、17时，8月20日8时、8时10分被全部扑灭，无人员伤亡。涪陵区起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。L红星视频的微博视频 收起d,blue,0,0,0,156
9063,新都资讯,08月20日 18:25,//weibo.com/1965683690/M1VRpp5FF?refer_flag=1001030103_,【#重庆涪陵区南川区山火明火已全部扑灭#】#重庆涪陵区南川区4起山火无人员伤亡#8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。经初步清理统计，涪陵区两起山火预估过火面积约500亩和300亩，起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区两起山火预估过火面积约55亩和75亩，起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。目前，当地救援人员正在进行余火烟点清除和巡查观测，防止火灾复燃。（央视新闻客户端） 收起d,blue,0,0,0,265
9064,_小面包又来害我了_,08月20日 18:25,//weibo.com/5760099210/M1VR78btR?refer_flag=1001030103_,#重庆涪陵区南川区山火明火已全部扑灭#真好??希望不要再复燃了 ?,ip,0,0,0,33
9065,WongShek_,08月20日 18:24,//weibo.com/5475052152/M1VR21hXQ?refer_flag=1001030103_,记 小蝌蚪找爸爸  这是一次不同于以往的重庆之行，下飞机之后一股热气迎面而来，滚滚热浪簇拥着我匆匆上了爸爸同事的车。司机叔叔一路上开的飞快，我们一直在高架或是高速上飞驰，让我觉得脑瓜子疼甚至有些想吐。我们来到江津区中心医院做核酸的时候还没有十二点，工作人员说的话完全听不懂，像是外语。  接下来的日子我都住在山里，迷迷瞪瞪睡到中午才醒，下午亦或晚上去超市买口粮，即使是晚上，天气也闷热的让我心烦气躁。来来往往见到的只有零星下班或者替班的工人，他们大多都是独自一人，大汗淋漓，面无表情。浸透的工作服上的闪光条在我眼里是不发光的，跟他们相比，我不穿工装不用上班，但是都要买速食，他们当宵夜吃我当主食。我们的宿舍都面朝着大山，早晨太阳会在高高的山峦后面以迅雷不及掩耳之势升起。  这几天没怎么看到爸爸，因为他总是在加班，他一加班，就没办法带我出去玩，也没办法吃好吃的。这里距离重庆市区很远，人烟稀少也很难打到车。但是经过我的死缠烂打纠缠不休，爸爸终于请了一天年假，要带我出去玩，我们早早出发，让我得以呼吸到了新一线的新鲜空气！遗憾的是，由于疫情原因，许多许多景点都暂时关闭了，防疫政策也收紧，爸爸说建议我们快点回山东，于是还没等到晚上的洪崖洞，我们又匆匆赶回了。  第二天送我们去机场的时候，天还没亮，车灯隐约照到一个男人背着背篓赶路，背篓压弯了他的背。除此之外，由于高温和一根烟头，我看到山火蔓延，所幸没有人员伤亡，可时至今日还没有扑灭，并且已经烧到了工厂旁边。  爸爸说我就像一个小孩，还没有长大。他像我这个年龄时已经遇到了妈妈，还有一年就要跟她结婚。他说供完这两年我读书，他就辞职不干了，要去环游世界，我说好，以后我就可以说我有个周游世界的老爸。 LWongShek_的微博视频 收起d,None,0,3,33,743
9066,辽宁消防,08月20日 18:24,//weibo.com/1363502007/M1VQZ7htI?refer_flag=1001030103_,【一图了解森林火灾的预防和避险】火灾是森林的大敌，在破坏森林的各种因素中，以森林火灾最为严重，它不仅破坏自然生态，甚至会造成人员财产损失。雷电、干旱高温、烧灰积肥等都是引发森林火灾的原因，该如何预防避险？戳图了解↓#重庆涪陵区南川区山火明火已全部扑灭# ???,blue,7,7,20,130
9067,一周热搜,08月20日 18:24,//weibo.com/3816824592/M1VQJc50D?refer_flag=1001030103_,我发表了头条文章:《山火肆虐！重庆村医问诊森林》 O山火肆虐！重庆村医问诊森林 ?,None,0,0,0,41
9068,北京大兴消防,08月20日 18:23,//weibo.com/5433898646/M1VQu5Hvo?refer_flag=1001030103_,【一图了解森林火灾的预防和避险】火灾是森林的大敌，在破坏森林的各种因素中，以森林火灾最为严重，它不仅破坏自然生态，甚至会造成人员财产损失。雷电、干旱高温、烧灰积肥等都是引发森林火灾的原因，该如何预防避险？戳图了解↓#重庆涪陵区南川区山火明火已全部扑灭# ?,blue,3,7,7,128
9069,叙州之窗,08月20日 18:22,//weibo.com/3585793804/M1VQ0vrCL?refer_flag=1001030103_,【#重庆涪陵区南川区山火明火已全部扑灭#】#重庆涪陵区南川区4起山火无人员伤亡#8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。经初步清理统计，涪陵区两起山火预估过火面积约500亩和300亩，起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区两起山火预估过火面积约55亩和75亩，起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。目前，当地救援人员正在进行余火烟点清除和巡查观测，防止火灾复燃。（央视新闻客户端） 收起d,blue,0,0,0,265
9070,乌兰浩特政法,08月20日 18:21,//weibo.com/6579033207/M1VPCl1bb?refer_flag=1001030103_,【#重庆涪陵区南川区山火明火已全部扑灭#】#重庆涪陵区南川区4起山火无人员伤亡#8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。经初步清理统计，涪陵区两起山火预估过火面积约500亩和300亩，起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区两起山火预估过火面积约55亩和75亩，起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。目前，当地救援人员正在进行余火烟点清除和巡查观测，防止火灾复燃。（央视新闻客户端） 收起d,blue,3,16,15,265
9071,晋城政法,08月20日 18:21,//weibo.com/3276238660/M1VPu4IIV?refer_flag=1001030103_,【#重庆涪陵区南川区山火明火已全部扑灭#】#重庆涪陵区南川区4起山火无人员伤亡#8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。经初步清理统计，涪陵区两起山火预估过火面积约500亩和300亩，起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区两起山火预估过火面积约55亩和75亩，起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。目前，当地救援人员正在进行余火烟点清除和巡查观测，防止火灾复燃。（央视新闻客户端） 收起d,blue,0,0,0,265
9072,财经网,08月20日 18:20,//weibo.com/1642088277/M1VPqeaGf?refer_flag=1001030103_,【#重庆涪陵区南川区山火明火已全部扑灭#】#重庆涪陵区南川区4起山火无人员伤亡#8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。经初步清理统计，涪陵区两起山火预估过火面积约500亩和300亩，起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区两起山火预估过火面积约55亩和75亩，起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。目前，当地救援人员正在进行余火烟点清除和巡查观测，防止火灾复燃。（央视新闻） 收起d,blue,8,9,41,262
9073,国是直通车,08月20日 18:20,//weibo.com/6115560351/M1VP41dtO?refer_flag=1001030103_,【#重庆涪陵区南川区山火明火已全部扑灭#】#重庆涪陵区南川区4起山火无人员伤亡#8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。经初步清理统计，涪陵区两起山火预估过火面积约500亩和300亩，起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区两起山火预估过火面积约55亩和75亩，起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。目前，当地救援人员正在进行余火烟点清除和巡查观测，防止火灾复燃。（央视新闻客户端） 收起d,blue,2,0,3,265
9074,左脚脚0,08月20日 18:17,//weibo.com/7680176914/M1VO0FzVE?refer_flag=1001030103_,#重庆涪陵北山坪山火复燃#保佑平安 ?,None,0,0,1,19
9075,FM89杭州之声,08月20日 18:12,//weibo.com/1665450974/M1VLNz9ux?refer_flag=1001030103_,【#重庆涪陵区南川区山火明火已全部扑灭#】#重庆涪陵区南川区4起山火无人员伤亡#8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。经初步清理统计，涪陵区两起山火预估过火面积约500亩和300亩，起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区两起山火预估过火面积约55亩和75亩，起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。目前，当地救援人员正在进行余火烟点清除和巡查观测，防止火灾复燃。（央视新闻客户端） 收起d,blue,0,0,0,265
